timestamp, temperature, humidity, pressure, custom_MICS, ratio_NH3, ratio_CO, ratio_NO2, nh3, co, no2, c3h8, c4h10, ch4, h2, c2h5oh, alpha1, alpha2, alphadiff, specdiff
174498011, 9, 77, 102023.00, 300, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 108414, 612125, 392154, 219088
174558014, 9, 77, 102028.00, 301, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 76758, 613419, 391569, 219741
174618015, 9, 78, 102026.00, 301, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 89535, 611685, 390639, 217753
174678022, 9, 77, 102022.00, 293, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 101365, 613843, 390434, 220516
174738024, 9, 78, 102023.00, 288, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 90297, 610723, 390066, 217839
174798026, 8, 77, 102018.00, 283, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 104320, 609362, 389343, 217091
174858033, 8, 78, 102021.00, 288, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 78567, 608763, 387622, 217320
174918035, 8, 78, 102017.00, 289, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 121017, 611025, 389510, 218029
174978037, 8, 79, 102016.00, 293, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 97806, 611579, 389532, 219172
175038044, 9, 79, 102010.00, 295, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 84130, 610655, 389699, 216925
175098046, 9, 79, 102010.00, 302, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 74969, 611900, 392137, 218840
175158048, 8, 78, 102007.00, 301, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 125491, 611425, 390272, 216041
175218053, 9, 79, 102006.00, 297, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 85946, 614088, 390835, 220856
175278056, 9, 78, 102008.00, 295, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 69537, 609576, 387291, 216691
175338058, 9, 78, 102001.00, 296, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 96487, 611133, 392220, 217599
175398061, 9, 77, 102004.00, 293, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 113734, 609349, 392699, 216726
175458067, 8, 78, 102000.00, 290, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 69570, 611508, 390761, 217714
175518069, 8, 78, 102000.00, 290, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 72785, 614310, 391436, 220453
175578072, 9, 78, 101999.00, 293, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 88328, 612297, 390071, 221215
175638078, 9, 77, 101998.00, 289, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 97449, 615051, 388223, 220077
175698080, 9, 77, 101996.00, 287, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 73711, 612889, 389578, 218371
175758083, 9, 76, 101996.00, 284, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 87211, 612110, 393631, 216219
175818089, 9, 75, 101992.00, 282, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 169815, 612918, 392459, 215087
175878091, 9, 75, 101991.00, 287, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 69060, 606869, 389517, 214680
175938094, 9, 75, 101995.00, 282, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 97841, 608040, 393655, 216200
175998100, 9, 75, 101996.00, 280, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 69867, 609450, 390300, 214701
176058102, 9, 75, 101995.00, 288, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 116196, 613056, 392267, 217430
